ngram,total_frequency,relative_frequency
potencial especial gastronomia,2,0.001589825119236884
especial gastronomia actividad,2,0.001589825119236884
gastronomia actividad cultural,2,0.001589825119236884
lugar pequeno atraccion,2,0.001589825119236884
pequeno atraccion llamativo,2,0.001589825119236884
salamanca lugar hostil,2,0.001589825119236884
lugar hostil recomendario,2,0.001589825119236884
hostil recomendario visitar,2,0.001589825119236884
recomendario visitar dejaria,2,0.001589825119236884
visitar dejaria ultima,2,0.001589825119236884
dejaria ultima opcion,2,0.001589825119236884
ultima opcion contar,2,0.001589825119236884
opcion contar lugar,2,0.001589825119236884
contar lugar bonito,2,0.001589825119236884
lugar bonito facebook,2,0.001589825119236884
salamanca ciudad gobierno,2,0.001589825119236884
ciudad gobierno querer,2,0.001589825119236884
gobierno querer hacer,2,0.001589825119236884
querer hacer crecer,2,0.001589825119236884
hacer crecer inseguridad,2,0.001589825119236884
crecer inseguridad descuidado,2,0.001589825119236884
gente salmantino variar,2,0.001589825119236884
salmantino variar amabilidad,2,0.001589825119236884
variar amabilidad salamanca,2,0.001589825119236884
amabilidad salamanca actualmente,2,0.001589825119236884
salamanca actualmente lugar,2,0.001589825119236884
actualmente lugar evitar,2,0.001589825119236884
lugar evitar convertir,2,0.001589825119236884
evitar convertir lugar,2,0.001589825119236884
convertir lugar fantasma,2,0.001589825119236884
lugar fantasma inseguridad,2,0.001589825119236884
fantasma inseguridad llevar,2,0.001589825119236884
inseguridad llevar gastronomia,2,0.001589825119236884
llevar gastronomia cultura,2,0.001589825119236884
gastronomia cultura salamanca,2,0.001589825119236884
cultura salamanca tenia,2,0.001589825119236884
salamanca tenia perder,2,0.001589825119236884
tenia perder falta,2,0.001589825119236884
perder falta seguridad,2,0.001589825119236884
ciudad oportunidad laboral,2,0.001589825119236884
oportunidad laboral estudiantil,2,0.001589825119236884
laboral estudiantil decente,2,0.001589825119236884
estudiantil decente calidad,2,0.001589825119236884
decente calidad vida,2,0.001589825119236884
calidad vida zona,2,0.001589825119236884
vida zona insegura,2,0.001589825119236884
zona insegura recreacion,2,0.001589825119236884
insegura recreacion contaminacion,2,0.001589825119236884
recreacion contaminacion persona,2,0.001589825119236884
salamanca lugar lugar,2,0.001589825119236884
lugar lugar accesibl,2,0.001589825119236884
lugar accesibl precio,2,0.001589825119236884
accesibl precio lugar,2,0.001589825119236884
precio lugar poder,2,0.001589825119236884
lugar poder conocer,2,0.001589825119236884
poder conocer inseguridad,2,0.001589825119236884
conocer inseguridad gobierno,2,0.001589825119236884
inseguridad gobierno ayudar,2,0.001589825119236884
gobierno ayudar persona,2,0.001589825119236884
ayudar persona calir,2,0.001589825119236884
persona calir poder,2,0.001589825119236884
calir poder caracterizar,2,0.001589825119236884
poder caracterizar lugar,2,0.001589825119236884
caracterizar lugar resiliente,2,0.001589825119236884
oler feo refineria,2,0.001589825119236884
municipio guanajuato ciudad,2,0.001589825119236884
guanajuato ciudad opacado,2,0.001589825119236884
ciudad opacado constante,2,0.001589825119236884
opacado constante ola,2,0.001589825119236884
constante ola violencia,2,0.001589825119236884
ola violencia causar,2,0.001589825119236884
violencia causar inseguridad,2,0.001589825119236884
causar inseguridad habitante,2,0.001589825119236884
inseguridad habitante turista,2,0.001589825119236884
habitante turista ver,2,0.001589825119236884
turista ver ciudad,2,0.001589825119236884
ver ciudad industrial,2,0.001589825119236884
ciudad industrial refineria,2,0.001589825119236884
industrial refineria malo,2,0.001589825119236884
refineria malo imagen,2,0.001589825119236884
malo imagen ambiental,2,0.001589825119236884
lugar sucio aire,2,0.001589825119236884
sucio aire nivel,2,0.001589825119236884
aire nivel inseguridad,2,0.001589825119236884
nivel inseguridad alto,2,0.001589825119236884
cosa mayoria quedar,2,0.001589825119236884
mayoria quedar lejos,2,0.001589825119236884
quedar lejos lugar,2,0.001589825119236884
lejos lugar delincuencia,2,0.001589825119236884
lugar delincuencia violencia,2,0.001589825119236884
delincuencia violencia poner,2,0.001589825119236884
violencia poner malo,2,0.001589825119236884
poner malo finta,2,0.001589825119236884
malo finta ciudad,2,0.001589825119236884
finta ciudad general,2,0.001589825119236884
ciudad general mala,2,0.001589825119236884
general mala experiencia,2,0.001589825119236884
mala experiencia realmente,2,0.001589825119236884
experiencia realmente gustariar,2,0.001589825119236884
realmente gustariar quedar,2,0.001589825119236884
gustariar quedar recomendar,2,0.001589825119236884
quedar recomendar vengar,2,0.001589825119236884
recomendar vengar vivir,2,0.001589825119236884
vengar vivir estudiar,2,0.001589825119236884
salamanca ciudad visitar,2,0.001589825119236884
ciudad visitar ano,2,0.001589825119236884
visitar ano estudio,2,0.001589825119236884
ano estudio recreacion,2,0.001589825119236884
estudio recreacion compra,2,0.001589825119236884
recreacion compra vivir,2,0.001589825119236884
compra vivir familiar,2,0.001589825119236884
vivir familiar amigo,2,0.001589825119236884
familiar amigo impresion,2,0.001589825119236884
amigo impresion ciudad,2,0.001589825119236884
impresion ciudad lamentablemente,2,0.001589825119236884
ciudad lamentablemente tema,2,0.001589825119236884
lamentablemente tema contaminacion,2,0.001589825119236884
tema contaminacion inseguridad,2,0.001589825119236884
contaminacion inseguridad afectar,2,0.001589825119236884
inseguridad afectar imagen,2,0.001589825119236884
afectar imagen ejemplo,2,0.001589825119236884
imagen ejemplo tanto,2,0.001589825119236884
ejemplo tanto confianza,2,0.001589825119236884
tanto confianza visitar,2,0.001589825119236884
confianza visitar zona,2,0.001589825119236884
visitar zona turistica,2,0.001589825119236884
zona turistica afuera,2,0.001589825119236884
turistica afuera ciudad,2,0.001589825119236884
desconocer mayoria aspecto,2,0.001589825119236884
mayoria aspecto preguntar,2,0.001589825119236884
aspecto preguntar encuesta,2,0.001589825119236884
preguntar encuesta visitar,2,0.001589825119236884
encuesta visitar centro,2,0.001589825119236884
llevar tiempo vivir,2,0.001589825119236884
tiempo vivir general,2,0.001589825119236884
vivir general evito,2,0.001589825119236884
general evito salir,2,0.001589825119236884
evito salir inseguridad,2,0.001589825119236884
ciudad inseguro visito,2,0.001589825119236884
inseguro visito universidad,2,0.001589825119236884
visito universidad asisto,2,0.001589825119236884
universidad asisto lugar,2,0.001589825119236884
asisto lugar concurrido,2,0.001589825119236884
lugar concurrido amigo,2,0.001589825119236884
concurrido amigo disfrutar,2,0.001589825119236884
amigo disfrutar lugar,2,0.001589825119236884
disfrutar lugar atractivo,2,0.001589825119236884
lugar atractivo pasar,2,0.001589825119236884
atractivo pasar rato,2,0.001589825119236884
pasar rato ciudad,2,0.001589825119236884
rato ciudad contaminado,2,0.001589825119236884
ciudad contaminado humo,2,0.001589825119236884
contaminado humo salir,2,0.001589825119236884
humo salir empresa,2,0.001589825119236884
salir empresa pemex,2,0.001589825119236884
empresa pemex destino,2,0.001589825119236884
pemex destino turistico,2,0.001589825119236884
destino turistico valgar,2,0.001589825119236884
turistico valgar pena,2,0.001589825119236884
valgar pena carino,2,0.001589825119236884
pena carino amigo,2,0.001589825119236884
carino amigo familiar,2,0.001589825119236884
amigo familiar vivir,2,0.001589825119236884
ciudad sucio mexico,2,0.001589825119236884
sucio mexico cerca,2,0.001589825119236884
mexico cerca refineria,2,0.001589825119236884
cerca refineria disgustar,2,0.001589825119236884
refineria disgustar colocar,2,0.001589825119236884
disgustar colocar sede,2,0.001589825119236884
colocar sede ciudad,2,0.001589825119236884
sede ciudad tanto,2,0.001589825119236884
ciudad tanto inseguridad,2,0.001589825119236884
tanto inseguridad suciedad,2,0.001589825119236884
lugar asentar foraneo,2,0.001589825119236884
ciudad falta arbol,2,0.001589825119236884
falta arbol atencion,2,0.001589825119236884
arbol atencion bache,2,0.001589825119236884
atencion bache ciudad,2,0.001589825119236884
bache ciudad lugar,2,0.001589825119236884
ciudad lugar ver,2,0.001589825119236884
lugar ver bandalizado,2,0.001589825119236884
lugar peligroso adaptar,2,0.001589825119236884
naci visito universidad,2,0.001589825119236884
visito universidad gustar,2,0.001589825119236884
universidad gustar jardin,2,0.001589825119236884
gustar jardin principal,2,0.001589825119236884
jardin principal calid,2,0.001589825119236884
principal calid gente,2,0.001589825119236884
general contaminacion seguridad,2,0.001589825119236884
contaminacion seguridad delincuencia,2,0.001589825119236884
seguridad delincuencia municipio,2,0.001589825119236884
gobierno implementar cultura,2,0.001589825119236884
implementar cultura lugar,2,0.001589825119236884
cultura lugar atractivo,2,0.001589825119236884
lugar atractivo inseguridad,2,0.001589825119236884
atractivo inseguridad venir,2,0.001589825119236884
inseguridad venir fuerte,2,0.001589825119236884
venir fuerte cerrar,2,0.001589825119236884
fuerte cerrar lugar,2,0.001589825119236884
cerrar lugar malo,2,0.001589825119236884
lugar malo gestion,2,0.001589825119236884
ciudad potencial turistico,2,0.001589825119236884
potencial turistico brutalmente,2,0.001589825119236884
turistico brutalmente abandonado,2,0.001589825119236884
brutalmente abandonado descuidar,2,0.001589825119236884
opinion salamanca convertir,2,0.001589825119236884
salamanca convertir malo,2,0.001589825119236884
convertir malo inseguridad,2,0.001589825119236884
malo inseguridad vivir,2,0.001589825119236884
inseguridad vivir actualmente,2,0.001589825119236884
vivir actualmente aparte,2,0.001589825119236884
actualmente aparte tanto,2,0.001589825119236884
aparte tanto atraccion,2,0.001589825119236884
tanto atraccion social,2,0.001589825119236884
atraccion social estancia,2,0.001589825119236884
social estancia visita,2,0.001589825119236884
lugar inseguro contaminado,2,0.001589825119236884
inseguro contaminado aburrido,2,0.001589825119236884
contaminado aburrido atractivo,2,0.001589825119236884
aburrido atractivo apto,2,0.001589825119236884
atractivo apto turismo,2,0.001589825119236884
gustar ciudad pequen,2,0.001589825119236884
ciudad pequen trafico,2,0.001589825119236884
pequen trafico lugar,2,0.001589825119236884
trafico lugar lindo,2,0.001589825119236884
lugar lindo afuera,2,0.001589825119236884
lindo afuera ciudad,2,0.001589825119236884
afuera ciudad vistas,2,0.001589825119236884
ciudad vistas bonitas,2,0.001589825119236884
vistas bonitas hiking,2,0.001589825119236884
bonitas hiking ruta,2,0.001589825119236884
hiking ruta bici,2,0.001589825119236884
ruta bici restaurante,2,0.001589825119236884
bici restaurante valor,2,0.001589825119236884
restaurante valor agregado,2,0.001589825119236884
pesimo sistema transporte,2,0.001589825119236884
sistema transporte horario,2,0.001589825119236884
transporte horario vespertino,2,0.001589825119236884
horario vespertino semana,2,0.001589825119236884
vespertino semana sucio,2,0.001589825119236884
semana sucio calle,2,0.001589825119236884
sucio calle gobierno,2,0.001589825119236884
calle gobierno hablar,2,0.001589825119236884
gobierno hablar cultura,2,0.001589825119236884
hablar cultura valorar,2,0.001589825119236884
cultura valorar paisaje,2,0.001589825119236884
valorar paisaje natural,2,0.001589825119236884
paisaje natural increibl,2,0.001589825119236884
natural increibl privatizado,2,0.001589825119236884
increibl privatizado ecoparque,2,0.001589825119236884
privatizado ecoparque agradable,2,0.001589825119236884
ecoparque agradable seco,2,0.001589825119236884
agradable seco estanque,2,0.001589825119236884
seco estanque variedad,2,0.001589825119236884
estanque variedad gastronomia,2,0.001589825119236884
variedad gastronomia precio,2,0.001589825119236884
gastronomia precio turistico,2,0.001589825119236884
precio turistico potencial,2,0.001589825119236884
turistico potencial lastimo,2,0.001589825119236884
potencial lastimo gobierno,2,0.001589825119236884
lastimo gobierno interesar,2,0.001589825119236884
gastronomia lugar atractivo,2,0.001589825119236884
lugar atractivo visitar,2,0.001589825119236884
lugar lindo cosa,2,0.001589825119236884
lindo cosa cambiar,2,0.001589825119236884
salamanca descuidado infraestructura,2,0.001589825119236884
descuidado infraestructura lugar,2,0.001589825119236884
infraestructura lugar viejo,2,0.001589825119236884
lugar viejo caer,2,0.001589825119236884
viejo caer pedazos,2,0.001589825119236884
caer pedazos mantenimiento,2,0.001589825119236884
pedazos mantenimiento plaza,2,0.001589825119236884
mantenimiento plaza galeria,2,0.001589825119236884
plaza galeria principalmente,2,0.001589825119236884
galeria principalmente general,2,0.001589825119236884
principalmente general zona,2,0.001589825119236884
general zona sur,2,0.001589825119236884
zona sur salamanca,2,0.001589825119236884
sur salamanca descuidado,2,0.001589825119236884
salamanca descuidado calle,2,0.001589825119236884
descuidado calle pavimento,2,0.001589825119236884
calle pavimento actualmente,2,0.001589825119236884
pavimento actualmente area,2,0.001589825119236884
actualmente area verde,2,0.001589825119236884
area verde feo,2,0.001589825119236884
verde feo calle,2,0.001589825119236884
feo calle descuidado,2,0.001589825119236884
calle descuidado incluir,2,0.001589825119236884
descuidado incluir rancheria,2,0.001589825119236884
incluir rancheria pertenecer,2,0.001589825119236884
rancheria pertenecer salamanca,2,0.001589825119236884
pertenecer salamanca bonito,2,0.001589825119236884
salamanca bonito turistico,2,0.001589825119236884
bonito turistico mantenimiento,2,0.001589825119236884
turistico mantenimiento rancheria,2,0.001589825119236884
mantenimiento rancheria precio,2,0.001589825119236884
rancheria precio elevado,2,0.001589825119236884
precio elevado salamanca,2,0.001589825119236884
elevado salamanca ganar,2,0.001589825119236884
salamanca ganar sueldo,2,0.001589825119236884
ganar sueldo petrolero,2,0.001589825119236884
sueldo petrolero ciudad,2,0.001589825119236884
petrolero ciudad alrededor,2,0.001589825119236884
ciudad alrededor variedad,2,0.001589825119236884
alrededor variedad aspecto,2,0.001589825119236884
variedad aspecto precio,2,0.001589825119236884
aspecto precio accesibl,2,0.001589825119236884
feo peligroso salir,2,0.001589825119236884
peligroso salir noche,2,0.001589825119236884
faltar cosa salamanca,2,0.001589825119236884
cosa salamanca empezar,2,0.001589825119236884
salamanca empezar inseguridad,2,0.001589825119236884
empezar inseguridad ayudar,2,0.001589825119236884
inseguridad ayudar general,2,0.001589825119236884
sentir salamanca ciudad,2,0.001589825119236884
salamanca ciudad necesitar,2,0.001589825119236884
ciudad necesitar invertir,2,0.001589825119236884
necesitar invertir seguridad,2,0.001589825119236884
invertir seguridad ocurrir,2,0.001589825119236884
seguridad ocurrir ciudad,2,0.001589825119236884
ocurrir ciudad mexico,2,0.001589825119236884
ciudad mexico considerar,2,0.001589825119236884
mexico considerar descuidar,2,0.001589825119236884
considerar descuidar ciudad,2,0.001589825119236884
descuidar ciudad aspecto,2,0.001589825119236884
ciudad aspecto basico,2,0.001589825119236884
aspecto basico limpieza,2,0.001589825119236884
basico limpieza riego,2,0.001589825119236884
limpieza riego area,2,0.001589825119236884
riego area verde,2,0.001589825119236884
area verde mantenimiento,2,0.001589825119236884
verde mantenimiento general,2,0.001589825119236884
mantenimiento general ultimamente,2,0.001589825119236884
general ultimamente percibir,2,0.001589825119236884
ultimamente percibir vida,2,0.001589825119236884
percibir vida nocturno,2,0.001589825119236884
vida nocturno terminar,2,0.001589825119236884
nocturno terminar impresion,2,0.001589825119236884
terminar impresion toque,2,0.001589825119236884
impresion toque queda,2,0.001589825119236884
toque queda oficial,2,0.001589825119236884
queda oficial razon,2,0.001589825119236884
oficial razon pensar,2,0.001589825119236884
razon pensar salamanca,2,0.001589825119236884
pensar salamanca considerar,2,0.001589825119236884
salamanca considerar ciudad,2,0.001589825119236884
considerar ciudad turistico,2,0.001589825119236884
ciudad turistico deber,2,0.001589825119236884
turistico deber reconocer,2,0.001589825119236884
deber reconocer aspecto,2,0.001589825119236884
reconocer aspecto positivo,2,0.001589825119236884
aspecto positivo fiesta,2,0.001589825119236884
positivo fiesta tianguis,2,0.001589825119236884
fiesta tianguis ejemplo,2,0.001589825119236884
tianguis ejemplo encontrar,2,0.001589825119236884
ejemplo encontrar producto,2,0.001589825119236884
encontrar producto comida,2,0.001589825119236884
producto comida precio,2,0.001589825119236884
comida precio accesibl,2,0.001589825119236884
precio accesibl realizar,2,0.001589825119236884
accesibl realizar evento,2,0.001589825119236884
realizar evento especial,2,0.001589825119236884
evento especial feria,2,0.001589825119236884
especial feria elote,2,0.001589825119236884
feria elote feria,2,0.001589825119236884
elote feria nopal,2,0.001589825119236884
feria nopal centro,2,0.001589825119236884
nopal centro ciudad,2,0.001589825119236884
centro ciudad reactivo,2,0.001589825119236884
ciudad reactivo atraer,2,0.001589825119236884
reactivo atraer persona,2,0.001589825119236884
atraer persona ayudar,2,0.001589825119236884
persona ayudar impulsar,2,0.001589825119236884
ayudar impulsar comercio,2,0.001589825119236884
impulsar comercio local,2,0.001589825119236884
comercio local vida,2,0.001589825119236884
local vida lugar,2,0.001589825119236884
vida lugar conclusion,2,0.001589825119236884
lugar conclusion salamanca,2,0.001589825119236884
conclusion salamanca area,2,0.001589825119236884
salamanca area importante,2,0.001589825119236884
area importante mejorar,2,0.001589825119236884
importante mejorar tradicion,2,0.001589825119236884
mejorar tradicion actividad,2,0.001589825119236884
tradicion actividad fortalecer,2,0.001589825119236884
actividad fortalecer economia,2,0.001589825119236884
fortalecer economia local,2,0.001589825119236884
economia local identidad,2,0.001589825119236884
salamanca ciudad opinion,2,0.001589825119236884
ciudad opinion descuidado,2,0.001589825119236884
lugar familiar turistico,2,0.001589825119236884
familiar turistico faltar,2,0.001589825119236884
turistico faltar arreglo,2,0.001589825119236884
faltar arreglo paisaje,2,0.001589825119236884
malo salamanca provenir,2,0.001589825119236884
salamanca provenir inseguridad,2,0.001589825119236884
provenir inseguridad falta,2,0.001589825119236884
inseguridad falta zona,2,0.001589825119236884
falta zona recreativo,2,0.001589825119236884
lugar excelente turista,2,0.001589825119236884
excelente turista variedad,2,0.001589825119236884
turista variedad punto,2,0.001589825119236884
variedad punto inter,2,0.001589825119236884
punto inter lugar,2,0.001589825119236884
inter lugar relativamente,2,0.001589825119236884
lugar relativamente comodo,2,0.001589825119236884
relativamente comodo vivir,2,0.001589825119236884
vivir salamanca opinion,2,0.001589825119236884
salamanca opinion genuin,2,0.001589825119236884
opinion genuin visitar,2,0.001589825119236884
genuin visitar lugar,2,0.001589825119236884
visitar lugar realmente,2,0.001589825119236884
lugar realmente unico,2,0.001589825119236884
realmente unico centro,2,0.001589825119236884
unico centro unico,2,0.001589825119236884
centro unico lugar,2,0.001589825119236884
unico lugar poder,2,0.001589825119236884
lugar poder regular,2,0.001589825119236884
poder regular ciudad,2,0.001589825119236884
regular ciudad ciudad,2,0.001589825119236884
ciudad ciudad promedio,2,0.001589825119236884
ciudad promedio guanajuato,2,0.001589825119236884
ciudad relativamente pequen,2,0.001589825119236884
relativamente pequen cantidad,2,0.001589825119236884
pequen cantidad establecimiento,2,0.001589825119236884
cantidad establecimiento ofrecer,2,0.001589825119236884
establecimiento ofrecer variedad,2,0.001589825119236884
ofrecer variedad actividad,2,0.001589825119236884
variedad actividad comida,2,0.001589825119236884
actividad comida comida,2,0.001589825119236884
comida comida salamanca,2,0.001589825119236884
comida salamanca delicios,2,0.001589825119236884
salamanca delicios nieve,2,0.001589825119236884
delicios nieve empanada,2,0.001589825119236884
nieve empanada antojito,2,0.001589825119236884
empanada antojito mexicano,2,0.001589825119236884
antojito mexicano taco,2,0.001589825119236884
mexicano taco cuestion,2,0.001589825119236884
taco cuestion variedad,2,0.001589825119236884
cuestion variedad centro,2,0.001589825119236884
variedad centro art,2,0.001589825119236884
centro art casa,2,0.001589825119236884
art casa cultura,2,0.001589825119236884
casa cultura ofrecer,2,0.001589825119236884
cultura ofrecer espacio,2,0.001589825119236884
ofrecer espacio expresion,2,0.001589825119236884
espacio expresion artistico,2,0.001589825119236884
expresion artistico plaza,2,0.001589825119236884
artistico plaza cine,2,0.001589825119236884
plaza cine restaurante,2,0.001589825119236884
cine restaurante centro,2,0.001589825119236884
restaurante centro historico,2,0.001589825119236884
centro historico interesante,2,0.001589825119236884
historico interesante sentir,2,0.001589825119236884
interesante sentir seguro,2,0.001589825119236884
sentir seguro iluminado,2,0.001589825119236884
seguro iluminado decoracion,2,0.001589825119236884
iluminado decoracion adicionalmente,2,0.001589825119236884
decoracion adicionalmente medio,2,0.001589825119236884
adicionalmente medio transporte,2,0.001589825119236884
medio transporte publico,2,0.001589825119236884
transporte publico comodo,2,0.001589825119236884
publico comodo andar,2,0.001589825119236884
comodo andar bici,2,0.001589825119236884
andar bici caminar,2,0.001589825119236884
bici caminar ejemplo,2,0.001589825119236884
caminar ejemplo colonia,2,0.001589825119236884
ejemplo colonia bellavista,2,0.001589825119236884
colonia bellavista alrededor,2,0.001589825119236884
bellavista alrededor zona,2,0.001589825119236884
alrededor zona bonito,2,0.001589825119236884
zona bonito caminar,2,0.001589825119236884
bonito caminar ofrecer,2,0.001589825119236884
caminar ofrecer muchisir,2,0.001589825119236884
ofrecer muchisir restaurante,2,0.001589825119236884
muchisir restaurante panaderia,2,0.001589825119236884
restaurante panaderia refineria,2,0.001589825119236884
panaderia refineria ciudad,2,0.001589825119236884
refineria ciudad definitivamente,2,0.001589825119236884
ciudad definitivamente salud,2,0.001589825119236884
definitivamente salud generar,2,0.001589825119236884
salud generar aroma,2,0.001589825119236884
generar aroma asqueroso,2,0.001589825119236884
aroma asqueroso conductor,2,0.001589825119236884
asqueroso conductor paso,2,0.001589825119236884
conductor paso cruz,2,0.001589825119236884
paso cruz peatonal,2,0.001589825119236884
cruz peatonal general,2,0.001589825119236884
peatonal general conducir,2,0.001589825119236884
general conducir saltar,2,0.001589825119236884
conducir saltar rojo,2,0.001589825119236884
saltar rojo pasar,2,0.001589825119236884
rojo pasar musica,2,0.001589825119236884
pasar musica alto,2,0.001589825119236884
musica alto volumen,2,0.001589825119236884
alto volumen calle,2,0.001589825119236884
volumen calle encender,2,0.001589825119236884
calle encender direccional,2,0.001589825119236884
encender direccional conducir,2,0.001589825119236884
direccional conducir exceso,2,0.001589825119236884
conducir exceso velocidad,2,0.001589825119236884
exceso velocidad tema,2,0.001589825119236884
velocidad tema seguridad,2,0.001589825119236884
tema seguridad personalmente,2,0.001589825119236884
seguridad personalmente sentir,2,0.001589825119236884
personalmente sentir riesgo,2,0.001589825119236884
sentir riesgo asaltar,2,0.001589825119236884
riesgo asaltar violentado,2,0.001589825119236884
asaltar violentado ironicamen,2,0.001589825119236884
violentado ironicamen cruz,2,0.001589825119236884
ironicamen cruz peatonal,2,0.001589825119236884
cruz peatonal inclusivir,2,0.001589825119236884
peatonal inclusivir dirio,2,0.001589825119236884
inclusivir dirio tranquilo,2,0.001589825119236884
dirio tranquilo ciudad,2,0.001589825119236884
tranquilo ciudad entidad,2,0.001589825119236884
ciudad entidad irapuato,2,0.001589825119236884
entidad irapuato celaya,2,0.001589825119236884
lugar promedio ofrecer,2,0.001589825119236884
promedio ofrecer turisticamente,2,0.001589825119236884
principal ventaja raro,2,0.001589825119236884
ventaja raro encontrar,2,0.001589825119236884
raro encontrar trafico,2,0.001589825119236884
encontrar trafico tiempo,2,0.001589825119236884
trafico tiempo traslado,2,0.001589825119236884
tiempo traslado sencillo,2,0.001589825119236884
traslado sencillo rapido,2,0.001589825119236884
sencillo rapido falta,2,0.001589825119236884
rapido falta variedad,2,0.001589825119236884
falta variedad establecimiento,2,0.001589825119236884
variedad establecimiento actividad,2,0.001589825119236884
establecimiento actividad recreativa,2,0.001589825119236884
opinar respeto persona,2,0.001589825119236884
respeto persona salir,2,0.001589825119236884
persona salir casa,2,0.001589825119236884
salir casa mandado,2,0.001589825119236884
casa mandado generalmente,2,0.001589825119236884
mandado generalmente salgo,2,0.001589825119236884
generalmente salgo inseguridad,2,0.001589825119236884
conocer escuchar persona,2,0.001589825119236884
escuchar persona vivir,2,0.001589825119236884
persona vivir lugar,2,0.001589825119236884
vivir lugar contaminado,2,0.001589825119236884
lugar contaminado peligroso,2,0.001589825119236884
contaminado peligroso recordar,2,0.001589825119236884
peligroso recordar escuchar,2,0.001589825119236884
recordar escuchar cosa,2,0.001589825119236884
escuchar cosa positivo,2,0.001589825119236884
cosa positivo lugar,2,0.001589825119236884
positivo lugar mercado,2,0.001589825119236884
lugar punto inter,2,0.001589825119236884
punto inter demasiado,2,0.001589825119236884
inter demasiado contaminacion,2,0.001589825119236884
demasiado contaminacion peligroso,2,0.001589825119236884
contaminacion peligroso interesante,2,0.001589825119236884
peligroso interesante poder,2,0.001589825119236884
punto malo malo,2,0.001589825119236884
malo malo intentar,2,0.001589825119236884
malo intentar cosa,2,0.001589825119236884
intentar cosa comodidad,2,0.001589825119236884
cosa comodidad convivencia,2,0.001589825119236884
comodidad convivencia mayormente,2,0.001589825119236884
general ciudad destacar,2,0.001589825119236884
ciudad destacar atractivo,2,0.001589825119236884
destacar atractivo turistico,2,0.001589825119236884
atractivo turistico motivir,2,0.001589825119236884
turistico motivir gente,2,0.001589825119236884
motivir gente querer,2,0.001589825119236884
gente querer visitar,2,0.001589825119236884
querer visitar ciudad,2,0.001589825119236884
visitar ciudad visualmente,2,0.001589825119236884
ciudad visualmente bonito,2,0.001589825119236884
visualmente bonito mayoria,2,0.001589825119236884
bonito mayoria olor,2,0.001589825119236884
mayoria olor agradable,2,0.001589825119236884
cuidad chico ende,2,0.001589825119236884
chico ende variedad,2,0.001589825119236884
ende variedad comida,2,0.001589825119236884
variedad comida lugar,2,0.001589825119236884
comida lugar souvenirs,2,0.001589825119236884
lugar souvenirs atraccion,2,0.001589825119236884
souvenirs atraccion aparte,2,0.001589825119236884
atraccion aparte sentir,2,0.001589825119236884
aparte sentir tanto,2,0.001589825119236884
sentir tanto cultura,2,0.001589825119236884
tanto cultura tema,2,0.001589825119236884
cultura tema inseguridad,2,0.001589825119236884
foraneo venir regreso,2,0.001589825119236884
venir regreso diario,2,0.001589825119236884
regreso diario ver,2,0.001589825119236884
diario ver viajar,2,0.001589825119236884
ver viajar opinion,2,0.001589825119236884
viajar opinion completo,2,0.001589825119236884
inseguro transporte caro,2,0.001589825119236884
transporte caro comida,2,0.001589825119236884
transporte ejemplo caso,2,0.001589825119236884
ejemplo caso desconocer,2,0.001589825119236884
caso desconocer dema,2,0.001589825119236884
desconocer dema igual,2,0.001589825119236884
dema igual deberio,2,0.001589825119236884
igual deberio limitar,2,0.001589825119236884
deberio limitar necesitar,2,0.001589825119236884
limitar necesitar regresar,2,0.001589825119236884
necesitar regresar tocar,2,0.001589825119236884
regresar tocar pedir,2,0.001589825119236884
tocar pedir uber,2,0.001589825119236884
pedir uber caro,2,0.001589825119236884
uber caro considerar,2,0.001589825119236884
caro considerar cosa,2,0.001589825119236884
considerar cosa comer,2,0.001589825119236884
cosa comer plan,2,0.001589825119236884
comer plan limitar,2,0.001589825119236884
plan limitar salir,2,0.001589825119236884
limitar salir comer,2,0.001589825119236884
salir comer comida,2,0.001589825119236884
comer comida relacion,2,0.001589825119236884
comida relacion calidadprecio,2,0.001589825119236884
relacion calidadprecio deberio,2,0.001589825119236884
calidadprecio deberio cuidar,2,0.001589825119236884
deberio cuidar higiene,2,0.001589825119236884
cuidar higiene comodidad,2,0.001589825119236884
higiene comodidad transporte,2,0.001589825119236884
comodidad transporte publico,2,0.001589825119236884
transporte publico deficiente,2,0.001589825119236884
publico deficiente conductor,2,0.001589825119236884
deficiente conductor ofendar,2,0.001589825119236884
conductor ofendar paguser,2,0.001589825119236884
ofendar paguser precio,2,0.001589825119236884
paguser precio estudiante,2,0.001589825119236884
